contig_id	length	gc_perc	cds_coding_density	checkv_quality	checkv_completeness	checkv_contamination	provirus	checkv_gene_count	checkv_viral_genes	checkv_host_genes	total_votes	genomad_hit	genomad_score	dvf_hit	dvf_score	genomad_taxonomy	genomad_topology	genomad_hallmarks	cds_total	cds_known	cds_unknown	cds_known_pct	phrog_head_packaging	phrog_tail	phrog_lysis	phrog_dna_metabolism	phrog_connector	phrog_integration_excision	phrog_moron_amg	phrog_other	phrog_transcription	trnas	tmrnas	crisprs	inphared_accession	inphared_mash_dist	inphared_hashes	inphared_description	inphared_host	inphared_family	inphared_ref_length	iphop_host_genus	iphop_confidence	iphop_methods	propagate_activity	propagate_cohen_d	propagate_ratio
metaspades_NODE_45634_length_625_cov_2.101754	625	0.33	94.4	Low-quality	0.3	0.0	No	1	1	0	2	1	0.9692	1	0.9971398711204529	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Straboviridae	No terminal repeats	1	1	0	1	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_5109_length_3398_cov_2.333832	3398	0.45	94.47	Low-quality	0.11	87.26	Yes	3	1	1	2	1	0.8375	1	0.99301677942276	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	3	0	3	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_1895_length_8712_cov_52.448770	8712	0.4	84.66	Not-determined	NA	0.0	No	7	0	2	2	1	0.8557	1	0.9518060684204102	Unclassified	No terminal repeats	0	7	2	5	28.6	0	1	1	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_2189_length_7596_cov_6.636255	7596	0.33	82.58	Not-determined	NA	0.0	No	18	0	1	2	1	0.8562	1	0.9999985098838806	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Vilmaviridae	No terminal repeats	0	18	1	17	5.6	0	0	0	0	0	0	0	1	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	KM106-2	91.0	iPHoP-RF;93.40	NA	NA	NA
metaspades_NODE_2223_length_7467_cov_4.465326	7467	0.3	98.57	Not-determined	NA	0.0	No	2	0	2	2	1	0.7616	1	0.9265822172164917	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	0	2	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_2393_length_6957_cov_4.379600	6957	0.33	97.01	Not-determined	NA	0.0	No	1	0	0	2	1	0.7771	1	0.9592086672782898	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	1	0	1	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_2638_length_6289_cov_3.458935	6289	0.36	99.41	Not-determined	NA	0.0	No	3	0	3	2	1	0.8164	1	0.9682492017745972	Unclassified	No terminal repeats	0	3	1	2	33.3	0	0	0	1	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_3023_length_5529_cov_2.523566	5529	0.39	99.64	Not-determined	NA	0.0	No	5	0	0	2	1	0.9502	1	0.9667818546295166	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	5	1	4	20.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_3133_length_5334_cov_2.265391	5334	0.39	99.18	Not-determined	NA	0.0	No	2	0	2	2	1	0.7191	1	0.9966492652893066	Unclassified	No terminal repeats	0	2	0	2	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_3138_length_5327_cov_2.365706	5327	0.51	99.94	Not-determined	NA	0.0	No	1	0	1	2	1	0.7072	1	0.9999963045120239	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	1	0	1	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_3151_length_5305_cov_7.477524	5305	0.48	93.59	Not-determined	NA	0.0	No	9	0	0	2	1	0.9519	1	0.9415534734725952	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	9	0	9	0.0	0	0	0	0	0	0	0	0	0	0	0	0	MT836373	0.145727	24/1000	Bacteriophage sp.	Unspecified	Unclassified	10752	NA	NA	NA	NA	NA	NA
metaspades_NODE_3231_length_5171_cov_3.041439	5171	0.28	98.18	Not-determined	NA	0.0	No	2	0	0	2	1	0.7208	1	0.9959777593612671	Unclassified	No terminal repeats	0	2	0	2	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_3463_length_4854_cov_3.545947	4854	0.34	99.01	Not-determined	NA	0.0	No	3	0	1	2	1	0.8403	1	0.9765157699584961	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	No terminal repeats	1	3	0	3	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_3707_length_4532_cov_103.551932	4532	0.52	72.93	Not-determined	NA	0.0	No	4	0	1	2	1	0.7443	1	0.9940521717071533	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	4	2	2	50.0	0	0	0	1	0	1	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_3922_length_4290_cov_1.607792	4290	0.44	99.95	Not-determined	NA	0.0	No	2	0	0	2	1	0.9473	1	0.9999784827232361	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	2	0	2	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_4113_length_4107_cov_2.519743	4107	0.31	99.44	Not-determined	NA	0.0	No	2	0	2	2	1	0.7471	1	0.999980628490448	Unclassified	No terminal repeats	0	2	0	2	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_4216_length_4025_cov_2.002267	4025	0.39	99.6	Not-determined	NA	0.0	No	2	0	1	2	1	0.8393	1	0.9950647950172424	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae	No terminal repeats	0	2	0	2	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_4368_length_3897_cov_3.915409	3897	0.31	81.24	Not-determined	NA	0.0	No	5	0	0	2	1	0.9195	1	0.9846466779708862	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	5	1	4	20.0	0	0	0	0	0	1	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_4514_length_3780_cov_4.024966	3780	0.38	94.66	Not-determined	NA	0.0	No	1	0	0	2	1	0.8403	1	0.9982016086578369	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	1	0	1	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_4557_length_3756_cov_2.959470	3756	0.37	88.92	Not-determined	NA	0.0	No	2	0	0	2	1	0.7142	1	0.9999300241470337	Unclassified	No terminal repeats	0	2	0	2	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	Bacteroides	92.2	iPHoP-RF;94.40	NA	NA	NA
metaspades_NODE_4569_length_3743_cov_3.197126	3743	0.31	72.46	Not-determined	NA	0.0	No	6	0	0	2	1	0.8079	1	0.9975886344909668	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	6	0	6	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_4668_length_3676_cov_2.181442	3676	0.39	96.22	Not-determined	NA	0.0	No	3	0	0	2	1	0.8823	1	0.9999405145645142	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae	No terminal repeats	0	3	0	3	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	Bact-19	95.3	iPHoP-RF;96.70	NA	NA	NA
metaspades_NODE_5564_length_3152_cov_7.528576	3152	0.34	88.93	Not-determined	NA	0.0	No	5	0	0	2	1	0.7456	1	0.9945206642150879	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	5	1	4	20.0	0	0	0	0	0	1	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	Prevotella	93.9	iPHoP-RF;95.70	NA	NA	NA
metaspades_NODE_5606_length_3133_cov_4.499350	3133	0.34	93.55	Not-determined	NA	0.0	No	3	0	1	2	1	0.7807	1	0.9976541996002197	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	3	3	0	100.0	0	0	2	0	0	0	1	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_5608_length_3132_cov_3.329867	3132	0.38	98.63	Not-determined	NA	0.0	No	1	0	1	2	1	0.9038	1	0.9613953828811646	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	1	0	1	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_5622_length_3125_cov_3.154723	3125	0.4	94.24	Not-determined	NA	0.0	No	1	0	0	2	1	0.9641	1	0.9659832715988159	Unclassified	No terminal repeats	0	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	Bacteroides	95.9	iPHoP-RF;97.10	NA	NA	NA
metaspades_NODE_5955_length_2984_cov_2.377945	2984	0.39	96.18	Not-determined	NA	0.0	No	1	0	0	2	1	0.7165	1	0.9975994825363159	Unclassified	No terminal repeats	0	1	0	1	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_6046_length_2946_cov_1.856797	2946	0.35	95.32	Not-determined	NA	0.0	No	6	0	0	2	1	0.9656	1	1.0	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	6	1	5	16.7	0	0	1	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_6122_length_2919_cov_2.568436	2919	0.56	83.04	Not-determined	NA	0.0	No	9	0	0	2	1	0.8267	1	0.9999858736991882	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	9	0	9	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_6139_length_2914_cov_4.202169	2914	0.45	98.15	Not-determined	NA	0.0	No	2	0	2	2	1	0.9252	1	0.9999810457229614	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	2	0	2	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_6197_length_2893_cov_4.678647	2893	0.31	99.93	Not-determined	NA	0.0	No	1	0	0	2	1	0.9483	1	0.978821337223053	Unclassified	No terminal repeats	0	1	0	1	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_6333_length_2841_cov_3.129935	2841	0.3	98.84	Not-determined	NA	0.0	No	3	0	1	2	1	0.8729	1	0.9650148153305054	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	3	1	2	33.3	0	0	0	1	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_6393_length_2818_cov_3.914224	2818	0.4	76.65	Not-determined	NA	0.0	No	3	0	0	2	1	0.9664	1	0.999921977519989	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	1	2	33.3	0	0	0	0	0	1	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_6603_length_2747_cov_7.984770	2747	0.32	97.27	Not-determined	NA	0.0	No	1	0	0	2	1	0.8665	1	0.9825474619865417	Unclassified	No terminal repeats	0	1	0	1	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_6679_length_2724_cov_1.976021	2724	0.32	99.85	Not-determined	NA	0.0	No	1	0	0	2	1	0.9711	1	1.0	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	No terminal repeats	0	1	0	1	0.0	0	0	0	0	0	0	0	0	0	0	0	0	MT835547	0.11478	47/1000	Bacteriophage sp.	Unspecified	Unclassified	34782	NA	NA	NA	NA	NA	NA
metaspades_NODE_6972_length_2633_cov_2.539178	2633	0.53	99.89	Not-determined	NA	0.0	No	1	0	1	2	1	0.9361	1	0.9999988675117493	Unclassified	No terminal repeats	0	1	0	1	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_7208_length_2562_cov_10.822098	2562	0.44	99.84	Not-determined	NA	0.0	No	1	0	1	2	1	0.7919	1	0.999994695186615	Unclassified	No terminal repeats	0	1	0	1	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	Prolixibacter	91.0	iPHoP-RF;93.40	NA	NA	NA
metaspades_NODE_7269_length_2547_cov_7.993981	2547	0.43	99.84	Not-determined	NA	0.0	No	1	0	1	2	1	0.7723	1	0.9726294279098511	Unclassified	No terminal repeats	0	1	0	1	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_7279_length_2544_cov_11.057855	2544	0.36	84.55	Not-determined	NA	0.0	No	3	0	0	2	1	0.7754	1	0.9711325764656067	Unclassified	No terminal repeats	0	3	2	1	66.7	0	0	0	0	0	2	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_7353_length_2527_cov_1.915858	2527	0.58	99.8	Not-determined	NA	0.0	No	1	0	0	2	1	0.7018	1	0.983511209487915	Unclassified	No terminal repeats	0	1	1	0	100.0	0	0	0	0	0	0	1	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_7386_length_2519_cov_10.116071	2519	0.42	76.14	Not-determined	NA	0.0	No	2	0	0	2	1	0.7642	1	0.9999383091926575	Unclassified	No terminal repeats	0	2	1	1	50.0	0	0	0	1	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_12801_length_1651_cov_14.921053	1651	0.32	90.61	Not-determined	NA	0.0	No	1	0	0	2	1	0.9518	1	0.9043476581573486	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	0	0	0	0	1	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_13260_length_1610_cov_3.974277	1610	0.42	83.54	Not-determined	NA	0.0	No	2	0	1	2	1	0.8964	1	0.9999931454658508	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	2	0	100.0	0	0	0	1	0	1	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_16303_length_1388_cov_3.213803	1388	0.31	96.54	Not-determined	NA	0.0	No	1	0	0	2	1	0.8671	1	0.9999686479568481	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	0	0	0	0	1	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_16411_length_1381_cov_1.969080	1381	0.24	94.42	Not-determined	NA	0.0	No	1	0	0	2	1	0.944	1	0.9288288354873657	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	0	1	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_17711_length_1302_cov_2.268645	1302	0.34	92.09	Not-determined	NA	0.0	No	1	0	0	2	1	0.7665	1	0.999495267868042	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	0	0	0	0	1	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_17893_length_1292_cov_1.664511	1292	0.38	99.77	Not-determined	NA	0.0	No	1	0	0	2	1	0.8733	1	0.9991154670715332	Unclassified	No terminal repeats	1	1	0	1	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_20925_length_1144_cov_1.581267	1144	0.33	99.56	Not-determined	NA	0.0	No	1	0	0	2	1	0.9726	1	0.9981542825698853	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	0	1	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	Flavobacterium	91.8	iPHoP-RF;94.10	NA	NA	NA
metaspades_NODE_22963_length_1065_cov_1.891089	1065	0.47	98.4	Not-determined	NA	0.0	No	2	0	0	2	1	0.9055	1	0.9920104742050171	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	0	0	0	0	0	1	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_24746_length_1004_cov_4.854584	1004	0.39	93.73	Not-determined	NA	0.0	No	1	0	1	2	1	0.9575	1	0.9968400001525879	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	0	0	0	0	1	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_30625_length_851_cov_1.597990	851	0.46	99.65	Not-determined	NA	0.0	No	1	0	0	2	1	0.8324	1	0.9998800754547119	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_32091_length_821_cov_1.422977	821	0.4	99.63	Not-determined	NA	0.0	No	1	0	0	2	1	0.9578	1	0.9645309448242188	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	0	1	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_35255_length_763_cov_1.163842	763	0.43	96.2	Not-determined	NA	0.0	No	1	0	0	2	1	0.781	1	0.9963645935058594	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_35337_length_761_cov_2.077904	761	0.51	99.61	Not-determined	NA	0.0	No	1	0	0	2	1	0.8549	1	0.9829467535018921	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	0	0	0	0	1	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_42732_length_658_cov_1.431177	658	0.34	99.7	Not-determined	NA	0.0	No	1	0	0	2	1	0.9694	1	0.9960678815841675	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_43837_length_645_cov_1.391525	645	0.54	64.96	Not-determined	NA	0.0	No	1	0	0	2	1	0.8262	1	0.9824027419090271	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	0	0	1	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_46461_length_617_cov_1.439502	617	0.33	99.35	Not-determined	NA	0.0	No	2	0	0	2	1	0.816	1	0.9797438383102417	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_55100_length_542_cov_1.032854	542	0.44	99.45	Not-determined	NA	0.0	No	1	0	0	2	1	0.965	1	0.9870617985725403	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	0	1	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_56561_length_531_cov_0.794118	531	0.34	99.81	Not-determined	NA	0.0	No	1	0	0	2	1	0.7668	1	0.9848778247833252	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	0	0	0	0	1	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_57649_length_523_cov_0.764957	523	0.48	99.62	Not-determined	NA	0.0	No	1	0	0	2	1	0.9274	1	0.9801591634750366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_60268_length_505_cov_1.240000	505	0.29	88.32	Not-determined	NA	0.0	No	1	0	0	2	1	0.8331	1	0.9802803993225098	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
NODE_1_length_97402_cov_12.981176_cutoff_0_type_circular	97402	0.37	86.19	Not-determined	NA	0.0	No	85	1	21	NA	NA	NA	NA	NA	NA	NA	NA	85	7	78	8.2	0	0	0	2	0	1	2	2	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
NODE_3_length_4892_cov_4.191485_cutoff_0_type_circular	4892	0.27	69.75	Not-determined	NA	0.0	No	5	0	1	NA	NA	NA	NA	NA	NA	NA	NA	5	0	5	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
NODE_4_length_4353_cov_2.252105_cutoff_0_type_circular	4353	0.27	64.55	Not-determined	NA	0.0	No	4	0	1	NA	NA	NA	NA	NA	NA	NA	NA	4	1	3	25.0	0	0	0	0	0	0	0	1	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
NODE_5_length_4225_cov_508.023385_cutoff_0_type_circular	4225	0.46	85.07	Not-determined	NA	0.0	No	9	0	3	NA	NA	NA	NA	NA	NA	NA	NA	9	3	6	33.3	0	0	0	2	0	0	1	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
NODE_6_length_3437_cov_2.827083_cutoff_0_type_circular	3437	0.49	77.16	Not-determined	NA	0.0	No	3	0	0	NA	NA	NA	NA	NA	NA	NA	NA	3	0	3	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
NODE_7_length_3020_cov_5.548080_cutoff_0_type_circular	3020	0.57	81.19	Not-determined	NA	0.0	No	5	0	1	NA	NA	NA	NA	NA	NA	NA	NA	5	1	4	20.0	0	0	0	0	0	0	1	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
NODE_8_length_2949_cov_1.994777_cutoff_0_type_circular	2949	0.43	82.33	Not-determined	NA	0.0	No	2	0	2	NA	NA	NA	NA	NA	NA	NA	NA	2	0	2	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
NODE_9_length_2860_cov_478.553719_cutoff_0_type_circular	2860	0.42	70.45	Not-determined	NA	0.0	No	4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	4	0	4	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
