contig_id	length	gc_perc	cds_coding_density	checkv_quality	checkv_completeness	checkv_contamination	provirus	checkv_gene_count	checkv_viral_genes	checkv_host_genes	total_votes	genomad_hit	genomad_score	dvf_hit	dvf_score	genomad_taxonomy	genomad_topology	genomad_hallmarks	cds_total	cds_known	cds_unknown	cds_known_pct	phrog_head_packaging	phrog_tail	phrog_lysis	phrog_dna_metabolism	phrog_connector	phrog_integration_excision	phrog_moron_amg	phrog_other	phrog_transcription	trnas	tmrnas	crisprs	inphared_accession	inphared_mash_dist	inphared_hashes	inphared_description	inphared_host	inphared_family	inphared_ref_length	iphop_host_genus	iphop_confidence	iphop_methods	propagate_activity	propagate_cohen_d	propagate_ratio
metaspades_NODE_52364_length_876_cov_2.331303	876	0.6	91.21	Low-quality	2.23	0.0	No	2	0	0	2	1	0.8104	1	0.9986027479171753	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	0	0	0	0	0	1	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_43100_length_1025_cov_1.818557	1025	0.5	75.51	Low-quality	2.22	0.0	No	3	0	0	2	1	0.758	1	0.9955517053604126	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	1	2	33.3	0	0	1	0	0	0	0	0	0	0	0	0	LR596903	0.159146	18/1000	Roseburia phage Shimadzu	Roseburia	Unclassified	44991	NA	NA	NA	NA	NA	NA
metaspades_NODE_43936_length_1009_cov_1.571279	1009	0.46	83.45	Low-quality	2.22	0.0	No	1	1	0	2	1	0.9258	1	0.9997237920761108	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_55124_length_840_cov_1.726115	840	0.44	89.4	Low-quality	2.22	0.0	No	2	1	0	2	1	0.9576	1	0.9999863505363464	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_34161_length_1234_cov_1.352841	1234	0.47	98.14	Low-quality	2.2	0.0	No	4	0	0	2	1	0.7081	1	0.9310073852539062	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	4	0	4	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_7858_length_4010_cov_3.103413	4010	0.38	100.1	Low-quality	2.19	0.0	No	3	0	0	2	1	0.7743	1	1.0	Unclassified	No terminal repeats	0	3	0	3	0.0	0	0	0	0	0	0	0	0	0	0	0	0	MT835470	0.161822	17/1000	Bacteriophage sp.	Unspecified	Unclassified	117447	NA	NA	NA	NA	NA	NA
metaspades_NODE_44514_length_998_cov_3.222694	998	0.47	85.87	Low-quality	2.19	0.0	No	1	1	0	2	1	0.9662	1	0.9827718734741211	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	MT835739	0.182269	11/1000	Bacteriophage sp.	Unspecified	Unclassified	46394	NA	NA	NA	NA	NA	NA
metaspades_NODE_54998_length_841_cov_3.162850	841	0.41	99.76	Low-quality	2.19	0.0	No	1	1	0	2	1	0.9606	1	0.9926550388336182	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	0	1	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_44985_length_990_cov_1.713369	990	0.47	96.77	Low-quality	2.17	0.0	No	2	0	0	2	1	0.8906	1	0.9154022932052612	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_47273_length_951_cov_2.114955	951	0.46	100.11	Low-quality	2.17	0.0	No	2	1	0	2	1	0.7325	1	0.94942307472229	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_46066_length_971_cov_2.608079	971	0.44	99.69	Low-quality	2.13	0.0	No	1	0	0	2	1	0.899	1	0.9972676038742065	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_43502_length_1017_cov_1.203742	1017	0.41	82.89	Low-quality	2.12	0.0	No	3	1	0	2	1	0.8959	1	0.9866175651550293	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	2	1	66.7	1	0	0	0	1	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_46876_length_958_cov_1.995570	958	0.42	99.37	Low-quality	2.12	0.0	No	2	1	0	2	1	0.953	1	0.9999973177909851	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	2	0	100.0	0	2	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_64466_length_738_cov_3.565154	738	0.43	99.32	Low-quality	2.12	0.0	No	2	1	0	2	1	0.8845	1	0.9993798136711121	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_64627_length_737_cov_1.541056	737	0.34	99.73	Low-quality	2.12	0.0	No	3	3	0	2	1	0.9624	1	0.9597517251968384	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	3	3	3	0	100.0	1	0	0	0	1	0	0	0	1	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_8251_length_3839_cov_4.643235	3839	0.33	87.6	Low-quality	2.11	0.0	No	6	0	0	2	1	0.8597	1	1.0	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	6	1	5	16.7	0	0	1	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_43289_length_1021_cov_1.977226	1021	0.42	97.94	Low-quality	2.11	0.0	No	2	1	0	2	1	0.9665	1	0.9988869428634644	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_31761_length_1307_cov_1.782748	1307	0.46	86.07	Low-quality	2.09	0.0	No	3	2	0	2	1	0.9165	1	0.9991644620895386	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	1	2	33.3	0	0	0	0	0	0	0	1	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_46757_length_960_cov_1.392265	960	0.48	98.23	Low-quality	2.09	0.0	No	2	0	0	2	1	0.8952	1	0.9608573317527771	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	2	0	100.0	0	0	2	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_73445_length_663_cov_2.023026	663	0.53	84.77	Low-quality	2.09	0.0	No	2	2	0	2	1	0.9317	1	0.9688994884490967	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	2	0	100.0	0	0	1	0	1	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_50363_length_905_cov_2.277647	905	0.49	97.57	Low-quality	2.08	0.0	No	2	1	0	2	1	0.9662	1	0.9631273746490479	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	0	2	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_29754_length_1374_cov_2.283548	1374	0.62	99.85	Low-quality	2.07	0.0	No	2	1	0	2	1	0.9194	1	0.9578899145126343	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_56924_length_817_cov_2.914698	817	0.49	99.27	Low-quality	2.07	0.0	No	2	1	0	2	1	0.8291	1	0.926172137260437	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_76189_length_642_cov_3.678024	642	0.49	99.38	Low-quality	2.07	0.0	No	1	1	0	2	1	0.9655	1	0.9611270427703857	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	0	0	0	0	0	0	1	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_8451_length_3756_cov_3.100513	3756	0.38	74.81	Low-quality	2.06	0.0	No	7	0	0	2	1	0.7581	1	0.9999938607215881	Unclassified	No terminal repeats	0	7	0	7	0.0	0	0	0	0	0	0	0	0	0	1	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_9732_length_3331_cov_2.863858	3331	0.37	92.61	Low-quality	2.06	0.0	No	2	1	0	2	1	0.9744	1	0.9766422510147095	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	2	1	1	50.0	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_40578_length_1076_cov_8.561214	1076	0.47	99.72	Low-quality	2.06	0.0	No	1	0	0	2	1	0.7966	1	0.9209630489349365	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	0	0	1	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_8477_length_3745_cov_3.336314	3745	0.38	98.08	Low-quality	2.05	0.0	No	2	0	0	2	1	0.9631	1	0.9999997615814209	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	2	0	2	0.0	0	0	0	0	0	0	0	0	0	0	0	0	MT835470	0.178173	12/1000	Bacteriophage sp.	Unspecified	Unclassified	117447	NA	NA	NA	NA	NA	NA
metaspades_NODE_49466_length_918_cov_2.366165	918	0.45	99.56	Low-quality	2.04	0.0	No	1	1	0	2	1	0.9726	1	0.9993231296539307	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_8628_length_3687_cov_2.933645	3687	0.37	96.96	Low-quality	2.0	0.0	No	4	0	0	2	1	0.983	1	1.0	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	4	1	3	25.0	1	0	0	0	0	0	0	0	0	0	0	0	MT835470	0.14383	25/1000	Bacteriophage sp.	Unspecified	Unclassified	117447	NA	NA	NA	NA	NA	NA
metaspades_NODE_11441_length_2901_cov_4.109628	2901	0.31	87.07	Low-quality	2.0	0.0	No	3	1	0	2	1	0.97	1	0.9999840259552002	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	0	3	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_10799_length_3047_cov_3.504679	3047	0.37	90.97	Low-quality	1.99	0.0	No	6	2	0	2	1	0.9775	1	0.994606614112854	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	6	0	6	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_50380_length_905_cov_1.918824	905	0.51	91.27	Low-quality	1.99	0.0	No	2	1	0	2	1	0.9745	1	0.9998284578323364	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_93488_length_542_cov_1.663244	542	0.53	98.71	Low-quality	1.99	0.0	No	2	1	0	2	1	0.9387	1	0.9910001754760742	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	0	0	0	0	1	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_8468_length_3748_cov_13.093149	3748	0.39	83.27	Low-quality	1.98	0.0	No	2	0	2	2	1	0.7362	1	0.9999500513076782	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	2	0	2	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_62513_length_757_cov_2.089744	757	0.61	85.73	Low-quality	1.98	0.0	No	2	1	0	2	1	0.9508	1	0.9993793964385986	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	2	2	0	100.0	0	1	0	0	1	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_49865_length_912_cov_2.435239	912	0.53	78.73	Low-quality	1.97	0.0	No	2	0	0	2	1	0.8651	1	0.9460618495941162	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	0	0	0	0	1	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_61121_length_771_cov_2.184358	771	0.52	93.13	Low-quality	1.96	0.0	No	2	1	0	2	1	0.9559	1	0.9889354705810547	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_54969_length_842_cov_1.838628	842	0.53	99.64	Low-quality	1.95	0.0	No	1	1	0	2	1	0.9659	1	0.9801766872406006	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_56052_length_828_cov_1.998706	828	0.31	95.65	Low-quality	1.93	0.0	No	3	1	0	2	1	0.7854	1	0.9999812245368958	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	1	2	33.3	0	0	0	0	1	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_72164_length_673_cov_1.601942	673	0.55	83.51	Low-quality	1.92	0.0	No	2	1	0	2	1	0.9239	1	0.9388401508331299	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	2	2	0	100.0	0	0	0	0	2	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_26633_length_1497_cov_2.393204	1497	0.4	90.18	Low-quality	1.91	0.0	No	3	2	0	2	1	0.9725	1	0.9324979782104492	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	2	1	66.7	2	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_49149_length_923_cov_1.654378	923	0.48	100.54	Low-quality	1.9	0.0	No	2	1	0	2	1	0.9625	1	0.9850496053695679	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	0	2	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_54793_length_844_cov_2.401774	844	0.43	99.76	Low-quality	1.9	0.0	No	1	0	0	2	1	0.8978	1	0.9787431955337524	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	0	1	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_46044_length_972_cov_1.408942	972	0.53	79.42	Low-quality	1.89	0.0	No	2	0	0	2	1	0.9017	1	0.9007611274719238	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	0	0	0	0	0	1	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_51964_length_882_cov_2.349456	882	0.48	105.33	Low-quality	1.89	0.0	No	4	1	0	2	1	0.9716	1	0.9917242527008057	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	4	0	4	0.0	0	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
NODE_13_length_1102_cov_6.531707_cutoff_5_type_circular	1102	0.47	56.53	Low-quality	1.89	0.0	No	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	100.0	0	0	0	0	0	1	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_64807_length_735_cov_2.101471	735	0.36	99.46	Low-quality	1.88	0.0	No	1	1	0	2	1	0.8682	1	0.996069073677063	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_11740_length_2847_cov_2.668696	2847	0.39	95.96	Low-quality	1.87	0.0	No	4	0	0	2	1	0.9731	1	0.9750033617019653	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	4	2	2	50.0	0	0	0	2	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_52944_length_869_cov_1.156020	869	0.56	98.16	Low-quality	1.87	0.0	No	2	2	0	2	1	0.9551	1	0.9699684977531433	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	2	2	0	100.0	0	2	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_9451_length_3414_cov_3.126823	3414	0.4	68.69	Low-quality	1.86	0.0	No	4	0	0	2	1	0.9615	1	1.0	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	No terminal repeats	0	4	0	4	0.0	0	0	0	0	0	0	0	0	0	4	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_43664_length_1014_cov_1.625652	1014	0.45	84.62	Low-quality	1.86	0.0	No	3	3	0	2	1	0.9695	1	0.9730142951011658	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	1	2	33.3	0	0	0	1	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_9403_length_3428_cov_2.632375	3428	0.36	95.22	Low-quality	1.84	0.0	No	6	1	0	2	1	0.9794	1	0.9999767541885376	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	6	3	3	50.0	0	0	0	3	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_36357_length_1176_cov_1.625335	1176	0.46	79.68	Low-quality	1.84	0.0	No	2	1	0	2	1	0.8842	1	0.9660122394561768	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	1	1	50.0	0	1	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_9570_length_3379_cov_3.270156	3379	0.36	95.0	Low-quality	1.82	0.0	No	6	2	0	2	1	0.9827	1	1.0	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	6	3	3	50.0	0	0	0	3	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_47690_length_945_cov_1.787640	945	0.58	99.58	Low-quality	1.82	0.0	No	1	1	0	2	1	0.9409	1	0.9324628710746765	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_59862_length_785_cov_1.331507	785	0.62	99.62	Low-quality	1.79	0.0	No	1	1	0	2	1	0.9279	1	0.9883360862731934	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_101053_length_508_cov_1.353201	508	0.58	97.05	Low-quality	1.79	0.0	No	2	2	0	2	1	0.8695	1	0.9871511459350586	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	2	0	100.0	0	1	0	0	1	0	0	0	0	0	0	0	MT835861	0.149777	22/1000	Bacteriophage sp.	Unspecified	Unclassified	16253	NA	NA	NA	NA	NA	NA
metaspades_NODE_74695_length_654_cov_1.671119	654	0.45	97.4	Low-quality	1.77	0.0	No	2	2	0	2	1	0.951	1	0.9948257207870483	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	2	2	2	0	100.0	1	0	0	0	0	0	0	0	1	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_67120_length_714_cov_2.335357	714	0.52	99.86	Low-quality	1.76	0.0	No	1	0	0	2	1	0.7865	1	0.9640223979949951	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	0	0	0	0	1	0	0	0	0	0	0	MT836484	0.164662	16/1000	Bacteriophage sp.	Unspecified	Unclassified	13522	NA	NA	NA	NA	NA	NA
metaspades_NODE_95066_length_534_cov_2.091858	534	0.35	98.5	Low-quality	1.76	0.0	No	2	1	0	2	1	0.88	1	0.9728644490242004	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	2	2	0	100.0	0	0	0	2	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_56304_length_825_cov_1.707792	825	0.44	99.88	Low-quality	1.73	0.0	No	1	1	0	2	1	0.8731	1	0.9891724586486816	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	1	0	0	0	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_67154_length_714_cov_1.851290	714	0.47	97.06	Low-quality	1.73	0.0	No	3	1	0	2	1	0.9668	1	0.94096839427948	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	3	1	2	33.3	0	0	0	0	1	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_77328_length_634_cov_2.343696	634	0.41	85.49	Low-quality	1.72	0.0	No	1	0	0	2	1	0.8817	1	0.9998986721038818	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	1	1	1	0	100.0	0	0	0	1	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
metaspades_NODE_10738_length_3062_cov_1.725640	3062	0.31	94.61	Low-quality	1.71	0.0	No	4	1	0	2	1	0.9651	1	0.9999041557312012	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	No terminal repeats	0	4	1	3	25.0	0	0	0	1	0	0	0	0	0	0	0	0	no_inphared_mash_hit	NA	no_inphared_mash_hit				0	NA	NA	NA	NA	NA	NA
